timestamp,iteration,episode,episode_steps,reward,done,sjf_score,f1_score,episode_return,client_id,seed
2025-07-13T06:16:45.552741,0,0,256,-1517.004687927919,True,406.0317147653775,353.4017939367482,-1517.004687927919,job_scheduling_pt,0
2025-07-13T06:16:45.845136,0,1,256,-1939.0866780408924,True,331.08523005631287,385.2479846810932,-1939.0866780408924,job_scheduling_pt,0
2025-07-13T06:16:46.108841,0,2,256,-921.0775413610365,True,335.44881759280963,229.92384854179988,-921.0775413610365,job_scheduling_pt,0
2025-07-13T06:16:46.526457,0,3,256,-692.1254175881468,True,450.46534199342784,422.5679163972147,-692.1254175881468,job_scheduling_pt,0
2025-07-13T06:16:46.790380,0,4,256,-989.2672231820982,True,808.6135017441659,409.2843204014059,-989.2672231820982,job_scheduling_pt,0
2025-07-13T06:16:46.994832,0,5,256,-67.18615482657432,True,57.511738013313476,39.46212377981749,-67.18615482657432,job_scheduling_pt,0
2025-07-13T06:16:47.201664,0,6,256,-149.4580582770168,True,147.0440214353002,146.16466589308044,-149.4580582770168,job_scheduling_pt,0
2025-07-13T06:16:47.441303,0,7,256,-101.6421672293242,True,127.4749597686486,77.5999488581458,-101.6421672293242,job_scheduling_pt,0
2025-07-13T06:16:47.707958,0,8,256,-482.1405200210303,True,115.23450461038492,77.00744518239544,-482.1405200210303,job_scheduling_pt,0
2025-07-13T06:16:47.918874,0,9,256,-467.1693057227207,True,99.30432373369217,109.92640341390053,-467.1693057227207,job_scheduling_pt,0
2025-07-13T06:16:48.175823,0,10,256,-1761.0608532783922,True,631.2404035153028,528.5884094636459,-1761.0608532783922,job_scheduling_pt,0
2025-07-13T06:16:48.405685,0,11,256,-2128.3103667062246,True,305.5671995582199,765.7038502909255,-2128.3103667062246,job_scheduling_pt,0
2025-07-13T06:16:48.693834,0,12,256,-905.5064121143721,True,406.81041833400053,224.812752124823,-905.5064121143721,job_scheduling_pt,0
2025-07-13T06:16:48.926801,0,13,256,-459.5501265957207,True,154.7263453970229,132.58979427034143,-459.5501265957207,job_scheduling_pt,0
